,Climate_ID,Mean_Temp,Min_Temp,Max_Temp,Mean_Diff_from_Normal,Snowfall,Percent_of_Normal_Snowfall,Total_Precip,Percent_of_Normal_Precip,Snow_on_Ground,Days_with_Precip,Heating_Degree_Days,Cooling_Degree_Days,Mean_Temp_Normalized,Min_Temp_Normalized,Max_Temp_Normalized,Mean_Diff_from_Normal_Normalized,Snowfall_Normalized,Percent_of_Normal_Snowfall_Normalized,Total_Precip_Normalized,Percent_of_Normal_Precip_Normalized,Snow_on_Ground_Normalized,Days_with_Precip_Normalized,Heating_Degree_Days_Normalized,Cooling_Degree_Days_Normalized,Unnamed: 0_Rolling_Average,Mean_Temp_Rolling_Average,Min_Temp_Rolling_Average,Max_Temp_Rolling_Average,Mean_Diff_from_Normal_Rolling_Average,Snowfall_Rolling_Average,Percent_of_Normal_Snowfall_Rolling_Average,Total_Precip_Rolling_Average,Percent_of_Normal_Precip_Rolling_Average,Snow_on_Ground_Rolling_Average,Days_with_Precip_Rolling_Average,Heating_Degree_Days_Rolling_Average,Cooling_Degree_Days_Rolling_Average,Unnamed: 0_Binned,Unnamed: 0_Binned_Encoded,Mean_Temp_Binned,Mean_Temp_Binned_Encoded,Min_Temp_Binned,Min_Temp_Binned_Encoded,Max_Temp_Binned,Max_Temp_Binned_Encoded,Mean_Diff_from_Normal_Binned,Mean_Diff_from_Normal_Binned_Encoded,Snowfall_Binned,Snowfall_Binned_Encoded,Percent_of_Normal_Snowfall_Binned,Percent_of_Normal_Snowfall_Binned_Encoded,Total_Precip_Binned,Total_Precip_Binned_Encoded,Percent_of_Normal_Precip_Binned,Percent_of_Normal_Precip_Binned_Encoded,Snow_on_Ground_Binned,Snow_on_Ground_Binned_Encoded,Days_with_Precip_Binned,Days_with_Precip_Binned_Encoded,Heating_Degree_Days_Binned,Heating_Degree_Days_Binned_Encoded,Cooling_Degree_Days_Binned,Cooling_Degree_Days_Binned_Encoded,Unnamed: 0_Rolling_Average_Binned,Unnamed: 0_Rolling_Average_Binned_Encoded,Mean_Temp_Rolling_Average_Binned,Mean_Temp_Rolling_Average_Binned_Encoded,Min_Temp_Rolling_Average_Binned,Min_Temp_Rolling_Average_Binned_Encoded,Max_Temp_Rolling_Average_Binned,Max_Temp_Rolling_Average_Binned_Encoded,Mean_Diff_from_Normal_Rolling_Average_Binned,Mean_Diff_from_Normal_Rolling_Average_Binned_Encoded,Snowfall_Rolling_Average_Binned,Snowfall_Rolling_Average_Binned_Encoded,Percent_of_Normal_Snowfall_Rolling_Average_Binned,Percent_of_Normal_Snowfall_Rolling_Average_Binned_Encoded,Total_Precip_Rolling_Average_Binned,Total_Precip_Rolling_Average_Binned_Encoded,Percent_of_Normal_Precip_Rolling_Average_Binned,Percent_of_Normal_Precip_Rolling_Average_Binned_Encoded,Snow_on_Ground_Rolling_Average_Binned,Snow_on_Ground_Rolling_Average_Binned_Encoded,Days_with_Precip_Rolling_Average_Binned,Days_with_Precip_Rolling_Average_Binned_Encoded,Heating_Degree_Days_Rolling_Average_Binned,Heating_Degree_Days_Rolling_Average_Binned_Encoded,Cooling_Degree_Days_Rolling_Average_Binned,Cooling_Degree_Days_Rolling_Average_Binned_Encoded
427,427,-5.766914498141264,-24.863703703703703,7.335687732342007,3.853086419753087,11.179194630872484,68.55813953488372,11.451785714285714,67.14606741573034,20.564356435643564,3.092857142857143,680.1970260223048,0.0,0.3923814185032278,0.32380439957089,0.3288857625325413,0.7789258876671115,0.1094056249184579,0.1103551541808993,0.0352361629186457,0.1798709990889766,0.2645358602430431,0.1301738118510272,0.5459643640903172,0.0,424.5,-2.5996214754816216,-17.56957466513797,10.623757191896521,1.2541027986304403,19.975432745722056,81.98503273072613,69.09931677961265,115.95647048907908,14.447942106504849,8.818421492683552,591.8519616489576,0.0,"(403.659, 444.024]",10,"(-6.566, -5.42]",9,"(-25.829, -24.569]",8,"(7.312, 8.041]",7,"(3.467, 3.983]",38,"(10.699, 11.794]",16,"(65.965, 70.98]",13,"(10.956, 12.754]",2,"(65.731, 68.832]",7,"(20.015, 21.902]",20,"(3.056, 3.436]",2,"(669.005, 702.516]",31,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-3.36, -2.419]",13,"(-18.722, -17.285]",14,"(10.412, 11.419]",12,"(1.143, 1.266]",29,"(19.279, 20.734]",26,"(81.101, 84.421]",18,"(68.296, 69.43]",31,"(114.798, 116.163]",30,"(13.911, 15.301]",22,"(8.755, 8.859]",32,"(585.153, 616.049]",27,"(-0.001, 0.00177]",0
428,428,-9.522047244094487,-30.118110236220478,4.096062992125985,2.9333333333333336,14.572727272727272,78.5625,13.23970588235294,78.19318181818181,23.605263157894736,4.014705882352941,819.0527559055118,0.0,0.3097962813313866,0.2255088518423745,0.2558597567547317,0.7346596619354419,0.142616564670594,0.1264587525150905,0.0419301992711112,0.214266339066339,0.303653489730114,0.1782139986948673,0.658568943956746,0.0,425.5,-2.8412225253503878,-17.932698024718025,9.737405485859776,2.061346117899076,17.460220624509933,65.97705112899455,65.75797279597602,96.46485793496652,14.948362678482738,8.380824511445013,606.4583920951519,0.0,"(403.659, 444.024]",10,"(-10.295, -9.294]",5,"(-30.12, -28.838]",5,"(3.739, 4.741]",3,"(2.87, 3.122]",36,"(14.151, 15.262]",19,"(76.433, 83.156]",15,"(12.754, 13.962]",3,"(77.85, 80.247]",11,"(21.902, 24.065]",21,"(3.945, 4.183]",5,"(812.449, 847.712]",36,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-3.36, -2.419]",13,"(-18.722, -17.285]",14,"(9.554, 10.412]",11,"(1.967, 2.194]",35,"(15.581, 17.48]",24,"(65.052, 70.134]",14,"(64.72, 65.97]",28,"(95.009, 96.58]",16,"(13.911, 15.301]",22,"(8.321, 8.408]",27,"(585.153, 616.049]",27,"(-0.001, 0.00177]",0
429,429,-10.511111111111113,-30.250549450549453,2.332222222222222,4.083720930232558,23.507894736842104,101.55555555555556,20.643119266055045,92.7457627118644,31.25,4.174311926605505,838.5266666666666,0.0,0.2880441940803286,0.2230312770615428,0.2161001374830443,0.7900259529489126,0.2300609300690576,0.1634697071316789,0.0696488408569968,0.2595759963353183,0.4019938896928767,0.1865315283055203,0.6743612453724716,0.0,426.5,-3.392695589323452,-18.703669749622332,8.85016221986651,2.818322862085123,16.82072444817165,61.638826111524246,64.25995100698519,89.58627815705887,16.772638040801578,8.042316975403073,626.4033668426266,0.0,"(403.659, 444.024]",10,"(-11.526, -10.295]",4,"(-31.573, -30.12]",4,"(0.658, 2.712]",1,"(3.983, 4.807]",39,"(23.344, 26.023]",25,"(99.193, 105.141]",19,"(20.312, 22.381]",8,"(91.187, 93.871]",17,"(29.497, 32.965]",24,"(3.945, 4.183]",5,"(812.449, 847.712]",36,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-4.248, -3.36]",12,"(-18.722, -17.285]",14,"(8.602, 9.554]",10,"(2.721, 3.096]",38,"(15.581, 17.48]",24,"(59.737, 65.052]",13,"(63.849, 64.72]",27,"(88.909, 90.218]",12,"(15.301, 16.786]",23,"(8.011, 8.096]",23,"(616.049, 642.484]",28,"(-0.001, 0.00177]",0
430,430,-1.458653846153846,-16.965071770334927,8.87548076923077,4.157608695652174,25.96543209876543,53.333333333333336,75.76473214285714,109.10344827586206,3.3142857142857145,11.200892857142858,595.126923076923,0.0,0.4871312771599846,0.4715661586566577,0.3635950095056866,0.7935820513748556,0.254111715453827,0.0858484238765928,0.2760261092574788,0.31050587138863,0.0426343233868559,0.5527068522106169,0.4769770546763247,0.0,427.5,-4.12538789701576,-20.18078298726189,7.925723117302407,3.211438804114108,20.10333761689593,67.14525886006226,64.44069583781227,92.59576759838471,17.25980160187818,8.4661499954532,651.227405304165,0.0,"(403.659, 444.024]",10,"(-1.62, -0.788]",13,"(-17.857, -16.177]",13,"(8.595, 9.173]",9,"(3.983, 4.807]",39,"(23.344, 26.023]",25,"(48.065, 54.368]",10,"(75.39, 78.082]",29,"(108.225, 109.745]",25,"(2.959, 4.169]",9,"(11.04, 11.429]",34,"(562.688, 595.801]",28,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-4.248, -3.36]",12,"(-20.666, -19.747]",12,"(7.377, 7.996]",8,"(3.096, 3.557]",39,"(19.279, 20.734]",26,"(65.052, 70.134]",14,"(63.849, 64.72]",27,"(92.278, 93.549]",14,"(16.786, 18.792]",24,"(8.408, 8.479]",28,"(642.484, 656.904]",29,"(-0.001, 0.00177]",0
431,431,-4.732044198895028,-20.42817679558011,6.953591160220994,3.941935483870968,36.50818181818182,63.20967741935484,70.0514450867052,92.3148148148148,12.159663865546218,12.329479768786127,685.7209944751381,0.0,0.4151409083535979,0.4067809534786334,0.3202727320981799,0.7832020491569297,0.3572887473865492,0.1017459596287401,0.2546353604259494,0.2582342342342342,0.156419538389403,0.6115207592888099,0.5504440074392081,0.0,428.5,-5.343228596831597,-22.163108749488202,6.306976405910668,3.3800559584026804,25.29160601516433,74.92031809097166,62.65703774140341,92.41360890247198,19.207583417307056,8.458469021774265,690.4678835500214,0.0,"(403.659, 444.024]",10,"(-5.42, -4.265]",10,"(-21.409, -19.687]",11,"(6.522, 7.312]",6,"(3.467, 3.983]",38,"(36.378, 40.008]",29,"(59.501, 65.965]",12,"(67.898, 70.504]",26,"(91.187, 93.871]",17,"(11.686, 13.166]",15,"(12.187, 12.573]",37,"(669.005, 702.516]",31,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-5.844, -5.166]",10,"(-22.637, -21.801]",10,"(6.245, 6.647]",5,"(3.096, 3.557]",39,"(24.77, 25.921]",31,"(73.959, 78.381]",16,"(61.847, 62.803]",25,"(92.278, 93.549]",14,"(18.792, 19.859]",25,"(8.408, 8.479]",28,"(679.378, 701.868]",31,"(-0.001, 0.00177]",0
432,432,-1.7867796610169493,-16.696979865771812,9.003728813559322,-0.269364161849711,46.75944881889764,131.3763440860215,194.5969696969697,114.44864864864864,30.617886178861788,13.728187919463087,588.0006779661018,0.0,0.4799149369495634,0.4765814235467137,0.3664859129828298,0.5805190209685416,0.4576131723072869,0.2114709763960104,0.7209382100544413,0.3271482249817385,0.3938625010948614,0.6844114603546647,0.4711980505444522,0.0,429.5,-5.629591759902113,-23.22043197036008,6.432795614950216,3.116720116832067,26.4154798960478,82.76592498819147,64.29129296487095,92.32532061418368,20.251909225372003,8.090072582867943,701.1041740187744,0.0,"(403.659, 444.024]",10,"(-2.759, -1.62]",12,"(-17.857, -16.177]",13,"(8.595, 9.173]",9,"(-0.306, -0.212]",14,"(45.292, 55.882]",31,"(123.544, 131.45]",23,"(154.302, 269.132]",40,"(112.417, 114.567]",27,"(29.497, 32.965]",24,"(13.386, 14.506]",39,"(562.688, 595.801]",28,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-5.844, -5.166]",10,"(-23.527, -22.637]",9,"(6.245, 6.647]",5,"(3.096, 3.557]",39,"(25.921, 26.932]",32,"(81.101, 84.421]",18,"(63.849, 64.72]",27,"(92.278, 93.549]",14,"(19.859, 20.797]",26,"(8.011, 8.096]",23,"(679.378, 701.868]",31,"(-0.001, 0.00177]",0
433,433,-7.571268656716417,-31.013703703703705,8.627881040892193,3.65625,14.957333333333333,71.42857142857143,14.639928057553956,70.65116279069767,20.21904761904762,3.8633093525179856,765.6630597014926,0.0,0.3526989769562287,0.2087547522340638,0.3580137398704167,0.7694524697273891,0.1463805269055683,0.1149755676918654,0.047172680624435,0.1907841609050911,0.2600938751445263,0.1703242904714138,0.6152727521805295,0.0,430.5,-5.930317452997972,-24.245431970360084,6.648161166375247,3.08391404687322,27.045169679791268,83.2443303038061,64.82265002208233,92.90950317667823,20.194357755939347,8.218481284478084,715.3485129653058,0.0,"(403.659, 444.024]",10,"(-8.259, -7.488]",7,"(-31.573, -30.12]",4,"(8.595, 9.173]",9,"(3.467, 3.983]",38,"(14.151, 15.262]",19,"(70.98, 76.433]",14,"(13.962, 15.263]",4,"(68.832, 71.586]",8,"(20.015, 21.902]",20,"(3.691, 3.945]",4,"(749.607, 773.561]",34,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-6.598, -5.844]",9,"(-24.306, -23.527]",8,"(6.647, 7.014]",6,"(2.721, 3.096]",38,"(26.932, 27.987]",33,"(81.101, 84.421]",18,"(64.72, 65.97]",28,"(92.278, 93.549]",14,"(19.859, 20.797]",26,"(8.16, 8.239]",25,"(701.868, 720.693]",32,"(-0.001, 0.00177]",0
434,434,-12.0376,-34.3624,5.6272,2.889610389610389,17.056435643564356,87.75641025641026,15.08248175182482,85.36046511627907,25.77922077922078,4.824817518248175,888.3312,0.0,0.2544727326144093,0.1461098208638159,0.2903738838372932,0.7325553475003287,0.166923473656347,0.1412578032296342,0.0488296173100196,0.2365817724701445,0.3316188554972925,0.220431243981835,0.7147500615643614,0.0,431.5,-6.3495762456488904,-24.95281359765667,6.903350667687583,3.0766268895860627,27.45912107493078,84.77664867987447,65.12977933366098,94.10405039302778,20.556684026160355,8.353499890460624,726.894920314387,0.0,"(403.659, 444.024]",10,"(-12.906, -11.526]",3,"(-34.882, -33.211]",2,"(4.741, 5.705]",4,"(2.87, 3.122]",36,"(17.018, 18.161]",21,"(83.156, 87.911]",16,"(13.962, 15.263]",4,"(84.924, 86.963]",14,"(24.065, 26.326]",22,"(4.611, 4.871]",8,"(847.712, 891.391]",37,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-6.598, -5.844]",9,"(-25.07, -24.306]",7,"(6.647, 7.014]",6,"(2.721, 3.096]",38,"(26.932, 27.987]",33,"(84.421, 87.601]",19,"(64.72, 65.97]",28,"(93.549, 95.009]",15,"(19.859, 20.797]",26,"(8.321, 8.408]",27,"(720.693, 741.46]",33,"(-0.001, 0.00177]",0
435,435,-15.965909090909092,-37.07613636363636,4.023863636363637,2.169767441860465,15.68918918918919,70.35849056603773,12.897142857142857,68.59322033898304,38.80851063829788,4.552380952380952,1022.4488636363636,0.0,0.1680789971397489,0.0953432498717046,0.254232274872153,0.6979104728193577,0.1535428628254586,0.1132531035268213,0.0406476311874111,0.1843767292716445,0.4992250926296559,0.2062337916595441,0.8235123227914812,0.0,432.5,-7.2587092422818875,-26.090411416504484,7.185290903377819,2.757634641524047,26.156003483655297,79.57713784828816,63.838783265508944,90.07862666421421,21.81643579921,8.416511394756531,757.5486198093366,0.0,"(403.659, 444.024]",10,"(-16.875, -14.967]",1,"(-42.174, -36.58]",0,"(3.739, 4.741]",3,"(2.002, 2.269]",33,"(15.262, 17.018]",20,"(65.965, 70.98]",13,"(12.754, 13.962]",3,"(65.731, 68.832]",7,"(32.965, 39.69]",25,"(4.4, 4.611]",7,"(1015.889, 1240.081]",40,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-7.307, -6.598]",8,"(-26.237, -25.07]",6,"(7.014, 7.377]",7,"(2.721, 3.096]",38,"(25.921, 26.932]",32,"(78.381, 81.101]",17,"(62.803, 63.849]",26,"(88.909, 90.218]",12,"(20.797, 22.529]",27,"(8.408, 8.479]",28,"(756.027, 770.499]",35,"(-0.001, 0.00177]",0
436,436,-7.039705882352941,-25.34829268292683,8.612745098039216,2.591111111111111,37.79745222929936,72.03333333333333,62.20560747663552,88.65573770491804,17.685185185185187,12.83177570093458,732.2519607843137,0.0,0.3643894250991235,0.3147390676744781,0.3576725529926548,0.7181890608981011,0.3699062426243241,0.1159490274983232,0.2252602668868888,0.2468416482055826,0.2274987642410058,0.6376968437129319,0.5881781356342114,0.0,433.5,-8.188884581648404,-27.487614901936468,7.141501624845894,2.496551710767203,28.128006838744284,82.69380451495483,61.57892915447201,86.67067490239022,24.211585711026576,8.688325202055152,780.4027927605683,0.0,"(403.659, 444.024]",10,"(-7.488, -6.566]",8,"(-25.829, -24.569]",8,"(8.595, 9.173]",9,"(2.566, 2.87]",35,"(36.378, 40.008]",29,"(70.98, 76.433]",14,"(59.959, 62.548]",23,"(86.963, 88.898]",15,"(16.833, 18.443]",18,"(12.573, 13.386]",38,"(727.645, 749.607]",33,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-8.532, -7.843]",6,"(-27.796, -27.152]",4,"(7.014, 7.377]",7,"(2.433, 2.721]",37,"(27.987, 28.744]",34,"(81.101, 84.421]",18,"(61.043, 61.847]",24,"(85.448, 87.097]",10,"(23.955, 25.649]",29,"(8.677, 8.755]",31,"(770.499, 789.228]",36,"(-0.001, 0.00177]",0
437,437,-10.599111111111112,-29.48274336283186,7.988888888888889,2.072868217054264,37.10193548387097,67.87128712871286,64.88401826484018,89.63440860215054,19.96987951807229,11.429223744292235,863.7746666666666,0.0,0.2861088451691739,0.2373948249664171,0.3436098973497373,0.6932468701396517,0.363099540828051,0.1092495567464191,0.2352883316200362,0.2498887532693984,0.2568886254133756,0.5646058308726427,0.6948360247341796,0.0,434.5,-9.16672906701775,-28.996709329811765,7.314051246290543,2.1850404996310857,28.226965783025815,83.4707394665145,60.71769135082784,86.22394053361285,25.513288319780926,8.538282531306168,810.0784047924898,0.0,"(403.659, 444.024]",10,"(-11.526, -10.295]",4,"(-30.12, -28.838]",5,"(7.312, 8.041]",7,"(2.002, 2.269]",33,"(36.378, 40.008]",29,"(65.965, 70.98]",13,"(62.548, 65.148]",24,"(88.898, 91.187]",16,"(18.443, 20.015]",19,"(11.429, 11.768]",35,"(847.712, 891.391]",37,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-9.682, -8.995]",4,"(-29.499, -28.693]",2,"(7.014, 7.377]",7,"(1.967, 2.194]",35,"(27.987, 28.744]",34,"(81.101, 84.421]",18,"(60.091, 61.043]",23,"(85.448, 87.097]",10,"(23.955, 25.649]",29,"(8.479, 8.579]",29,"(809.343, 827.13]",38,"(-0.001, 0.00177]",0
438,438,0.5462837837837837,-10.57248322147651,9.598986486486488,0.4870588235294117,24.1244094488189,102.64736842105263,118.77138047138048,114.57894736842104,33.547413793103445,14.65993265993266,465.9033783783784,0.0,0.5312250710126315,0.5911539729843965,0.3799039146800159,0.616924433588309,0.2360944753791083,0.1652271523880122,0.4370445218525153,0.3275539118065434,0.4315473715144357,0.7329673562464415,0.3721836624852394,0.0,435.5,-8.77788515955096,-27.975959889095876,7.413260858445071,2.3111109971942727,24.454459221346024,78.68257685568635,48.08009314656297,86.24565698690823,26.001542922154538,8.693573321384433,789.7288548612024,0.0,"(403.659, 444.024]",10,"(0.354, 1.089]",15,"(-11.594, -10.363]",17,"(9.173, 9.8]",10,"(0.481, 0.618]",21,"(23.344, 26.023]",25,"(99.193, 105.141]",19,"(113.279, 128.736]",38,"(114.567, 117.1]",28,"(32.965, 39.69]",25,"(14.506, 19.784]",40,"(453.368, 475.888]",24,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-8.995, -8.532]",5,"(-28.693, -27.796]",3,"(7.377, 7.996]",8,"(2.194, 2.433]",36,"(23.937, 24.77]",30,"(78.381, 81.101]",17,"(47.585, 48.788]",11,"(85.448, 87.097]",10,"(25.649, 27.48]",30,"(8.677, 8.755]",31,"(789.228, 809.343]",37,"(-0.001, 0.00177]",0
439,439,-11.09,-29.054981549815498,5.948148148148148,-3.33625,25.546575342465754,182.64705882352945,24.11309090909091,176.5909090909091,30.625,7.305454545454546,778.9348148148148,0.0,0.2753129215713437,0.2453970763049039,0.297608536984028,0.4329147749928297,0.2500125574476023,0.2939992898567878,0.0826405374301254,0.5206289926289926,0.3939540118990191,0.3497043678393586,0.6260354366580284,0.0,436.5,-9.364340383431559,-27.649506196781175,6.966638709654397,1.1456943305276062,26.21933288953476,97.21899142151268,49.65895362181913,103.9022813702768,27.735868318979936,9.267264186873858,791.9408140467563,0.0,"(403.659, 444.024]",10,"(-11.526, -10.295]",4,"(-30.12, -28.838]",5,"(5.705, 6.522]",5,"(-3.745, -2.945]",2,"(23.344, 26.023]",25,"(175.253, 194.198]",28,"(22.381, 24.254]",9,"(173.308, 191.948]",39,"(29.497, 32.965]",24,"(7.123, 7.375]",18,"(773.561, 812.449]",35,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-9.682, -8.995]",4,"(-27.796, -27.152]",4,"(6.647, 7.014]",6,"(1.143, 1.266]",29,"(25.921, 26.932]",32,"(96.076, 99.11]",23,"(49.651, 50.592]",13,"(103.181, 104.319]",22,"(27.48, 29.35]",31,"(9.163, 9.311]",35,"(789.228, 809.343]",37,"(-0.001, 0.00177]",0
440,440,-16.692857142857143,-35.23571428571429,0.9412698412698414,-4.672727272727273,22.33,180.25,20.31954887218045,174.5977011494253,36.266666666666666,5.451127819548872,932.563492063492,0.0,0.1520915184942522,0.129772503695419,0.1847459823714515,0.3685922894113113,0.2185334172179538,0.2901408450704225,0.0684373818568337,0.5144231127679404,0.4665273087849064,0.2530700735507336,0.7506200877312906,0.0,437.5,-10.140216573907749,-27.795058577733556,6.1856503498660365,-0.11469527986200423,27.09826028227403,112.63458971211098,50.5317981418784,118.77515404246783,29.483775966887578,9.371649237090642,799.3128627240048,0.0,"(403.659, 444.024]",10,"(-16.875, -14.967]",1,"(-36.58, -34.882]",1,"(0.658, 2.712]",1,"(-4.901, -3.745]",1,"(21.333, 23.344]",24,"(175.253, 194.198]",28,"(20.312, 22.381]",8,"(173.308, 191.948]",39,"(32.965, 39.69]",25,"(5.309, 5.573]",11,"(891.391, 941.774]",38,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-10.318, -9.682]",3,"(-27.796, -27.152]",4,"(5.834, 6.245]",4,"(-0.166, -0.0824]",14,"(26.932, 27.987]",33,"(111.33, 115.269]",27,"(49.651, 50.592]",13,"(117.668, 119.827]",32,"(29.35, 30.881]",32,"(9.311, 9.536]",36,"(789.228, 809.343]",37,"(-0.001, 0.00177]",0
441,441,-19.014444444444443,-38.74395604395604,-2.5188888888888887,-4.183720930232559,24.950666666666667,163.9814814814815,22.52,146.21666666666667,44.42,5.75,1009.0111111111112,0.0,0.1010337746729156,0.0641429139298839,0.1067488093396576,0.3921273723163881,0.2441806739154841,0.2639540949400104,0.0766759487148669,0.4260583783783784,0.5714101945650426,0.2686451617144936,0.8126150232797662,0.0,438.5,-10.648305799496976,-28.073028524453505,5.095191595657282,-1.173610008544175,28.64183986185361,128.2384215313516,52.13560766568792,131.71239509708178,30.41902419383793,9.571252411693814,797.0732373031295,0.0,"(403.659, 444.024]",10,"(-23.609, -16.875]",0,"(-42.174, -36.58]",0,"(-7.256, 0.658]",0,"(-4.901, -3.745]",1,"(23.344, 26.023]",25,"(158.139, 175.253]",27,"(22.381, 24.254]",9,"(145.612, 152.467]",36,"(39.69, 77.738]",26,"(5.573, 5.897]",12,"(941.774, 1015.889]",39,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-11.25, -10.318]",2,"(-28.693, -27.796]",3,"(4.713, 5.253]",2,"(-1.315, -1.071]",6,"(27.987, 28.744]",34,"(125.638, 129.187]",30,"(51.756, 52.634]",15,"(130.742, 135.372]",37,"(29.35, 30.881]",32,"(9.536, 9.757]",37,"(789.228, 809.343]",37,"(-0.001, 0.00177]",0
442,442,-11.523152709359604,-26.86354679802956,2.708866995073892,-3.632222222222222,49.9375796178344,128.08771929824562,41.88685446009389,77.98275862068965,24.8109756097561,8.389671361502348,780.3049261083744,0.0,0.2657867667483569,0.2863928153869589,0.2245902761762726,0.4186701115145128,0.488716073510031,0.2061774153694094,0.1491861368676877,0.2136111835973904,0.3191635389581103,0.4062060217339641,0.6271465237317221,0.0,439.5,-11.395546937331419,-28.32557087697063,4.111211911829728,-2.210832230766397,30.665194426609457,137.5808191921703,48.74914882959766,129.9335652497104,31.60665593126642,8.830901688455109,805.0820648571397,0.0,"(403.659, 444.024]",10,"(-11.526, -10.295]",4,"(-27.314, -25.829]",7,"(0.658, 2.712]",1,"(-3.745, -2.945]",2,"(45.292, 55.882]",31,"(123.544, 131.45]",23,"(41.886, 44.152]",16,"(77.85, 80.247]",11,"(24.065, 26.326]",22,"(8.345, 8.561]",23,"(773.561, 812.449]",35,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-12.288, -11.25]",1,"(-28.693, -27.796]",3,"(3.946, 4.713]",1,"(-2.399, -2.064]",2,"(30.032, 31.435]",36,"(133.544, 139.584]",32,"(47.585, 48.788]",11,"(127.76, 130.742]",36,"(30.881, 36.73]",33,"(8.755, 8.859]",32,"(789.228, 809.343]",37,"(-0.001, 0.00177]",0
443,443,-13.698230088495576,-28.144493392070487,1.1615044247787611,-3.1829457364341085,43.15806451612903,98.78787878787878,42.25642201834862,74.38235294117646,35.084848484848486,8.206422018348624,855.2818584070797,0.0,0.2179511572325833,0.2624298147525332,0.1897104005548747,0.4402930607923928,0.422368084156856,0.1590146942259618,0.1505698108783251,0.2024012718600953,0.4513246307747031,0.3966563718760809,0.6879488108845149,0.0,440.5,-11.912066766895498,-28.10252921517706,2.9733145011447077,-3.0868012230144593,31.674549265319133,142.73358446869796,44.97788278851573,127.39155597288136,34.12581742572912,8.293768067464509,803.6665968138751,0.0,"(403.659, 444.024]",10,"(-14.967, -12.906]",2,"(-28.838, -27.314]",6,"(0.658, 2.712]",1,"(-3.745, -2.945]",2,"(40.008, 45.292]",30,"(93.736, 99.193]",18,"(41.886, 44.152]",16,"(71.586, 74.479]",9,"(32.965, 39.69]",25,"(8.117, 8.345]",22,"(847.712, 891.391]",37,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-12.288, -11.25]",1,"(-28.693, -27.796]",3,"(-0.17, 3.946]",0,"(-3.221, -2.399]",1,"(31.435, 33.869]",37,"(139.584, 149.294]",33,"(44.856, 45.742]",8,"(124.6, 127.76]",35,"(30.881, 36.73]",33,"(8.239, 8.321]",26,"(789.228, 809.343]",37,"(-0.001, 0.00177]",0
444,444,3.2288256227758008,-9.845422535211268,13.439857651245552,0.2932098765432099,20.40125523012552,97.04424778761062,175.51164383561644,170.67241379310346,18.234895833333333,14.35494880546075,420.7982206405694,0.0,0.5902211440492247,0.6047552860815164,0.4664829176082422,0.6075947978721191,0.1996576811901022,0.1562080447285482,0.6494820749336783,0.5022016775396086,0.2345701345339551,0.7170737711869244,0.3356057888811251,0.0,441.5,-11.464976460396826,-27.98135243413286,3.6134596952712172,-3.1191093808454933,31.054023562203568,141.79973102979096,54.43459334922172,136.74046704366177,31.57373109910076,8.242937425052524,796.1490705242403,0.0,"(403.659, 444.024]",10,"(2.71, 3.516]",18,"(-10.363, -9.3]",18,"(12.722, 13.884]",14,"(0.231, 0.353]",19,"(19.788, 21.333]",23,"(93.736, 99.193]",18,"(154.302, 269.132]",40,"(160.524, 173.308]",38,"(16.833, 18.443]",18,"(13.386, 14.506]",39,"(409.25, 434.277]",22,"(-0.001, 0.00328]",0,"(401.159, 441.524]",10,"(-12.288, -11.25]",1,"(-28.693, -27.796]",3,"(-0.17, 3.946]",0,"(-3.221, -2.399]",1,"(30.032, 31.435]",36,"(139.584, 149.294]",33,"(53.708, 54.718]",17,"(135.372, 140.288]",38,"(30.881, 36.73]",33,"(8.239, 8.321]",26,"(789.228, 809.343]",37,"(-0.001, 0.00177]",0
